# COMSOL wave_based_room listening point golden
# table,tbl1
# expression,pate.p_t and pate.p_t/(1[m/s]*pate.Z)
# pressure_unit,Pa
# normalized_unit,1
# receiver_point_ids,122,121,53,35
# receiver_coordinate_unit,m
# receiver_coordinate,122,1.2,1.3125,1
# receiver_coordinate,121,0.20000000000000001,0.875,1
# receiver_coordinate,53,-0.80000000000000004,0.4375,1
# receiver_coordinate,35,-1.8,0,1
time,p122,p121,p53,p35,pn122,pn121,pn53,pn35
0.013467724808671677,-0.099502448815585592,1.210896451488205,0.30705749540462834,1.2639324569239074,-0.00024174550246740912,0.0029419252951608482,0.00074600946405400481,0.003070778563955072
0.013470100068779026,-0.10150222203107903,1.1910459579603689,0.36263772980147169,1.2561844744955388,-0.0002466040379763825,0.0028936976626831126,0.00088104404713671455,0.0030519545055771109
0.013472475328886376,-0.1035172315471545,1.1706115695105275,0.41841146798987922,1.2481891881259912,-0.000251499590736527,0.0028440514322413206,0.0010165487560492693,0.0030325296115791818
0.013474850588993725,-0.10554728940665127,1.1496006508900745,0.47437179595633722,1.2399487855962241,-0.00025643170409779222,0.0027930044968174795,0.001152506792896835,0.0030125091972697379
0.013477225849101075,-0.10759220085600113,1.1280206944086231,0.53051173025979981,1.2314654888555443,-0.00026139990489796195,0.0027405750593018055,0.0012889011911073854,0.0029918986609707102
0.013479601109208424,-0.10965176427912729,1.1058793177422415,0.5868242192525619,1.2227415534315056,-0.00026640370330205854,0.0026867816271677397,0.0014257148183978669,0.002970703482583833
0.013481976369315774,-0.11172577113195188,1.0831842617196656,0.64330214431891164,1.2137792678370367,-0.00027144259264322615,0.0026316430070934542,0.0015629303797835561,0.0029489292221502351
0.013484351629423123,-0.11381400587754077,1.0599433880870823,0.69993832113130083,1.2045809529749438,-0.00027651604926516224,0.0025751782995312982,0.0017005304206299827,0.0029265815184036539
0.013486726889530473,-0.115916245921914,1.0361646772521065,0.75672550092377022,1.1951489615399442,-0.00028162353236616623,0.0025174068932266925,0.0018384973297467695,0.0029036660873176488
0.013489102149637822,-0.11803226155055194,1.0118562260075559,0.81365637178235961,1.185485677418378,-0.0002867644838448784,0.0024583484596879396,0.0019768133425227398,0.002880188720647177
0.013491477409745172,-0.12016181586562592,0.98702624523564209,0.87072355995223338,1.1755935150857526,-0.00029193832814777924,0.0023980229476084601,0.0021154605441016361,0.0028561552844648995
0.013493852669852521,-0.12230466472398503,0.96168305759319528,0.92791963116123966,1.165474919002264,-0.00029714447211852537,0.002336450577242943,0.002254420872597764,0.0028315717176925752
0.013496227929959871,-0.12446055667592816,0.93583509517853769,0.9852370919596295,1.1551323630064512,-0.00030238230484919381,0.0022736518347389158,0.002393676122350898,0.0028064440306279186
0.01349860319006722,-0.12662923290479389,0.90949089718062814,1.0426683910756445,1.1445683497071257,-0.00030765119753351286,0.0022096474664252386,0.0025332079472197388,0.0027807783034672637
0.01350097845017457,-0.12881042716739868,0.88265910751109788,1.1002059207866894,1.1337854098737268,-0.00031295050332215424,0.002144458473059033,0.0026729978639132399,0.0027545806848244094
0.013503353710281919,-0.13100386573535647,0.85534847241980017,1.1578420183057958,1.1227861018252494,-0.00031827955718016635,0.0020781061040325566,0.0028130272553590764,0.0027278573902459898
0.013505728970389269,-0.1332092673373117,0.8275678380944963,1.2155689671830781,1.1115730108178876,-0.0003236376757466271,0.0020106118515415363,0.0029532773741085478,0.0027006147007237313
0.013508104230496618,-0.13542634310211812,0.79932614824530324,1.2733789987218906,1.100148748431546,-0.00032902415719659409,0.0019419974447164802,0.0030937293457771885,0.0026728589612039508
0.013510479490603968,-0.137654796502998,0.77063244167452616,1.3312642934093692,1.0885159519553511,-0.00033443828110543737,0.0018722848437184795,0.0032343641725203339,0.0026445965790946337
0.013512854750711317,-0.13989432330271467,0.74149584983250305,1.3892169823610645,1.0766772837723186,-0.00033987930831563335,0.0018014962338010281,0.0033751627365429171,0.0026158340227704535
0.013515230010818667,-0.14214461149979238,0.71192559436008718,1.4472291487793465,1.0646354307433099,-0.00034534648080610398,0.0017296540193393762,0.0035161058036427273,0.0025865778200760687
0.013517605270926016,-0.14440534127581894,0.68193098461839108,1.5052928294252717,1.0523931035904242,-0.00035083902156418602,0.0016567808178289387,0.0036571740267863748,0.0025568345568280472
0.013519980531033366,-0.14667618494386547,0.65152141520642026,1.5634000161035935,1.0399530362799625,-0.00035635613446031457,0.0015828994538542769,0.0037983479497171856,0.0025266108753157495
0.013522355791140715,-0.14895680689805832,0.6207063634672233,1.6215426571605958,1.0273179854051049,-0.00036189700412550616,0.0015080329530301831,0.0039396080105942562,0.0024959134728015182
0.013524731051248065,-0.15124686356434011,0.58949538698318171,1.6797126589944282,1.0144907295684396,-0.00036746079583173011,0.0014322045359163795,0.0040809345456618764,0.0024647491000205045
0.013527106311355414,-0.1535460033524543,0.5578981210610684,1.7379018875776113,1.0014740687644776,-0.00037304665537525345,0.0013554376119073578,0.0042223077929485217,0.0024331245596804609
0.013529481571462764,-0.15585386660919093,0.52592427620749471,1.7961021699913902,0.9882708237622928,-0.00037865370896304892,0.0012777557730988696,0.0043637078959946314,0.0024010467049618389
0.013531856831570113,-0.15817008557292977,0.49358363559537571,1.8543052959715938,0.97488383548841762,-0.00038428106310235617,0.0011991827881325942,0.0045051149076083428,0.0023685224380185074
0.013534232091677463,-0.16049428432951809,0.46088605252203468,1.9125030194656709,0.96131596441013112,-0.00038992780449348424,0.0011197425960204925,0.004646508793648375,0.0023355587084794246
0.013536607351784812,-0.16282607876951985,0.4278414478595679,1.9706870602005648,0.94757008991926961,-0.00039559299992594722,0.0010394592999503594,0.0047878694368332485,0.0023021625119515783
0.013538982611892162,-0.16516507654687468,0.39445980749809373,2.0288491052610764,0.93364910971669124,-0.00040127569617802407,0.00095835716107408589,0.0049291766405759876,0.0022683408885245172
0.013541357871999511,-0.167510877039004,0.36075117978250432,2.0869808106783871,0.91955593919752254,-0.0004069749199198348,0.00087646059228013696,0.005070410132843507,0.0022341009212767798
0.013543733132106861,-0.16986307130840264,0.32672567294334026,2.1450738030283798,0.90529351083731913,-0.00041268967762002589,0.00079379415195174991,0.005211549570039796,0.0021994497347845462
0.01354610839221421,-0.17222124206575404,0.2923934525224024,2.2031196810394138,0.89086477357926019,-0.00041841895545615662,0.00071038253771234803,0.0053525745409120848,0.0021643944936327996
0.01354848365232156,-0.17458496363460793,0.25776473879372064,2.2611100172092109,0.87627269222251147,-0.00042416171922888228,0.00062625058015967124,0.0054934645704791327,0.0021289424009293284
0.013550858912428909,-0.17695380191765869,0.22284980418048922,2.3190363594304797,0.86152024681186978,-0.000429916914280026,0.00054142323659010989,0.0056341991239807574,0.0020931006968218412
0.013553234172536259,-0.17932731436466393,0.1876589706685822,2.3768902326249468,0.8466104320288238,-0.00043568346541463546,0.00045592558471472844,0.0057747576108477822,0.0020568766570185225
0.013555609432643608,-0.18170504994204223,0.15220260721725928,2.4346631403854078,0.83154625658414172,-0.00044146027682711913,0.00036978281636846283,0.0059151193886914678,0.0020202775913122977
0.013557984692750958,-0.18408654910418851,0.11649112716766788,2.4923465666254665,0.81633074261211003,-0.00044724623203155618,0.00028302023121396473,0.00605526376731163,0.001983310842109111
0.013560359952858307,-0.1864713437665475,0.080534985649747176,2.5499319772365716,0.80096692506654421,-0.00045304019379627675,0.00019566323044156264,0.0061951700127224774,0.001945983782960506
0.013562735212965657,-0.18885895728048363,0.044344676988136891,2.6074108217520098,0.78545785111868116,-0.00045884100408280769,0.0001077373104668049,0.0063348173511953597,0.0019083038171007806
0.013565110473073006,-0.19124890440998782,0.0079307321076901496,2.6647745350174774,0.76980657955707477,-0.00046464748398928045,1.9268056627041183e-05,0.0064741849733174865,0.0018702783759890059
0.013567485733180356,-0.19364069131025946,-0.028696284060812188,2.7220145388678589,0.75401618018960526,-0.00047045843369839522,-6.9718863121506774e-05,0.0066132520380657416,0.0018319149178561839
0.013569860993287705,-0.19603381550820481,-0.065525775174151257,2.7791222438098511,0.73808973324771499,-0.00047627263243004087,-0.00015919770450474068,0.0067519976768946827,0.0017932209262578112
0.013572236253395055,-0.19842776588488914,-0.10254711606877319,2.8360890507100569,0.72203032879298057,-0.00048208883839866173,-0.00024914265322831193,0.006890400997837845,0.00175420390863212
0.013574611513502404,-0.20082202265998486,-0.13974965535091685,2.8929063524881728,0.7058410661261314,-0.00048790578877547344,-0.00033952783127044913,0.0070284410896214117,0.001714871394864265
0.013576986773609754,-0.20321605737825205,-0.1771227179841818,2.9495655358148998,0.68952505319861912,-0.00049372219965561728,-0.00043032730316856614,0.0071660970257893591,0.0016752309358567035
0.013579362033717103,-0.20560933289809391,-0.21465560787395471,3.0060579828142022,0.6730854060268483,-0.00049953676603035457,-0.00052151508229823795,0.0073033478688391707,0.0016352901021060456
0.013581737293824453,-0.20800130338222386,-0.25233761044811615,3.0623750727695285,0.6565252481091669,-0.00050534816176439233,-0.00061306513714313939,0.0074401726743671733,0.0015950564822866057
0.013584112553931802,-0.21039141429048547,-0.2901579952334542,3.1185081838336286,0.63984770984572237,-0.00051115503957843895,-0.00070495139755455351,0.007576550495222616,0.0015545376818409194
0.013586487814039152,-0.21277910237486244,-0.32810601842721282,3.1744486947415753,0.62305592796128317,-0.00051695603103708084,-0.00079714776099905934,0.0077124603856695223,0.0015137413215774616
0.013588863074146501,-0.2151637956767197,-0.3661709254632094,3.2301879865266194,0.60615304493112299,-0.000522749746542079,-0.00088962809879302579,0.0078478814055554409,0.0014726750362758091
0.013591238334253851,-0.21754491352631233,-0.40434195357195812,3.2857174442384909,0.58914220841006826,-0.00052853477533117675,-0.00098236626232254165,0.0079827926244861302,0.0014313464732994855
0.0135936135943612,-0.21992186654460222,-0.44260833433423968,3.3410284586637591,0.57202657066479934,-0.00053430968548251272,-0.001075336089247424,0.0081171731260052463,0.0013897632912167137
0.01359598885446855,-0.22229405664741989,-0.48095929622756478,3.3961124280478843,0.55480928800950569,-0.00054007302392473249,-0.0011685114096879612,0.0082510020117781448,0.0013479331584293143
0.013598364114575899,-0.22466087705201018,-0.5193840671649782,3.4509607598185585,0.53749352024498009,-0.00054582331645289164,-0.0012618660523930473,0.0083842584057788119,0.0013058637518099615
0.013600739374683249,-0.22702171228599907,-0.55787187702565966,3.5055648723099653,0.52008243010124733,-0.00055155906775024072,-0.001355373850888386,0.0085169214584790223,0.0012635627553480256
0.013603114634790598,-0.22937593819881905,-0.59641196017677867,3.5599161964875594,0.50257918268381352,-0.00055727876141598411,-0.0014490086496034469,0.0086489703510387751,0.0012210378588042117
0.013605489894897948,-0.23172292197563091,-0.63499355798606893,3.6140061776730001,0.48498694492362393,-0.00056298085999910332,-0.0015427443099758722,0.0087803842994970856,0.001178296756374208
0.013607865155005297,-0.23406202215377728,-0.67360592132458441,3.6678262772688277,0.46730888503081153,-0.00056866380503833164,-0.0016365547165320322,0.0089111425589621669,0.0011353471453615441
0.013610240415112647,-0.23639258864180618,-0.712238313059117,3.721367974482523,0.44954817195232449,-0.00057432601710837266,-0.0017304137829424614,0.0090412244278001049,0.001092196724859875
0.013612615675219996,-0.23871396274109821,-0.75088001053374831,3.7746227680495417,0.43170797483350853,-0.00057996589587244469,-0.001824295458050895,0.0091706092518210446,0.0010488531944448701
0.013614990935327346,-0.24102547717013548,-0.78952030804001783,3.8275821779549526,0.41379146248372706,-0.00058558182014124274,-0.0019181737318756508,0.0092992764284619851,0.0010053242528759161
0.013617366195434695,-0.24332645609144532,-0.82814851927519906,3.8802377471532861,0.39580180284609667,-0.00059117214793839975,-0.0020120226415821165,0.0094272054109652247,0.00096161759680781509
0.013619741455542045,-0.24561621514125395,-0.86675397978817137,3.9325810432862065,0.37774216247141174,-0.00059673521657253154,-0.0021058162774251006,0.0095543757125515234,0.0009177409195126622
0.013622116715649394,-0.24789406146188536,-0.90532604941238781,3.9846036603976267,0.35961570599633602,-0.00060226934271595089,-0.0021995287886598346,0.0096807669105870436,0.00087370190961208948
0.013624491975756743,-0.25015929373693735,-0.94385411468544378,4.0362972206458831,0.3414255956259295,-0.00060777282249012963,-0.0022931343894204174,0.0098063586507431567,0.00082950824982004254
0.013626867235864093,-0.25241120222926811,-0.98232759125475,4.0876533760125611,0.32317499062058352,-0.0006132439315579886,-0.0023866073645645047,0.0099311306511481075,0.00078516761569626711
0.013629242495971442,-0.25464906882182697,-1.0207359262688303,4.1386638100076292,0.30486704678743376,-0.00061868092522309761,-0.0024799220754830671,0.010055062706529711,0.00074068767441067484
0.013631617756078792,-0.25687216706136012,-1.0590686007537582,4.189320239370466,0.28650491597631472,-0.00062408203853586046,-0.0025730529658740484,0.010178134692348071,0.00069607608351874325
0.013633993016186141,-0.25907976220502271,-1.0973151319742616,4.239614415766396,0.26809174558032406,-0.00062944548640676075,-0.0026659745674787699,0.010300326568917387,0.00065134048974811482
0.013636368276293491,-0.26127111126992797,-1.1354650757790248,4.2895381274783695,0.24963067804105804,-0.00063476946372674438,-0.0027586615057799439,0.010421618385515962,0.00060648852779654537
0.01363874353640084,-0.26344546308566391,-1.1735080289297228,4.3390832010933931,0.23112485035858096,-0.00064005214549481032,-0.0028510885056601625,0.010541990284483464,0.0005615278191413532
0.01364111879650819,-0.26560205834980632,-1.2114336314133374,4.3882415031833393,0.21257739360618627,-0.00064529168695288226,-0.0029432303970197706,0.010661422505304519,0.00051646597086051093
0.013643494056615539,-0.26774012968645655,-1.2492315687372939,4.437004941979743,0.19399143245001002,-0.00065048622372802865,-0.0030350621203529982,0.010779895388677704,0.00047131057446552486
0.013645869316722889,-0.26985890170783289,-1.2868915742069829,4.4853654690422067,0.17537008467355009,-0.0006556338719821013,-0.0031265587322812996,0.010897389380569016,0.00042606920474623446
0.013648244576830238,-0.27195759107894152,-1.3244034311852177,4.5333150809200653,0.15671646070714623,-0.00066073272856885697,-0.0032176954110428031,0.011013885036248946,0.0003807494186276634
0.013650619836937588,-0.27403540658535452,-1.3617569753332064,4.5808458208068874,0.13803366316247428,-0.00066578087119862619,-0.0033084474619368477,0.011129363024312167,0.00033535875403905321
0.013652995097044937,-0.27609154920411977,-1.398942096832599,4.6279497801874721,0.11932478637210377,-0.00067077635861059227,-0.0033987903227225441,0.01124380413067899,0.00028990472879519868
0.013655370357152287,-0.27812521217782837,-1.4359487425881996,4.6746191004769821,0.10059291593416834,-0.00067571723075274151,-0.0034886995689703587,0.011357189262577703,0.00024439483949020494
0.013657745617259636,-0.28013558109186265,-1.472766918410922,4.7208459746517715,0.08184112826219625,-0.00068060150896953999,-0.0035781509193656999,0.011469499452506735,0.000198836560403781
0.013660120877366986,-0.28212183395484958,-1.5093866911805844,4.7666226488716381,0.063072490140145418,-0.00068542719619739943,-0.0036671202409635194,0.011580715862175992,0.00015323734242017839
0.013662496137474335,-0.2840831412823398,-1.5457981909881391,4.8119414240930425,0.044290058282687179,-0.00069019227716797819,-0.0037555835543929524,0.011690819786426247,0.00010760461195988139
